工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-15 07:54:48:000,831495,47.55,2.5,0,37154,177,5196,48.03,6.33,-59.7,698.57,140.41,571.72,0.2,0.82,长脉冲,有效,51.857,87.987,0,0,0
搜索,2025-1225-15 07:54:48:000,831502,48.32,7.5,0,37155,177,5196,46.95,4.67,-59.7,640.64,390.81,349.25,0.61,0.55,长脉冲,有效,64.077,70.714,0,0,0
搜索,2025-1225-15 07:54:48:000,831549,53.09,-2.5,0,37175,177,1754,53.87,-1.15,2.4,15998.35,5202.74,3717.82,0.33,0.24,长脉冲,有效,2079.851,2295.585,0,0,0
搜索,2025-1225-15 07:54:48:000,831549,53.09,-2.5,0,37175,177,4962,53.43,-4.8,2.4,357.82,51.41,154.1,0.14,0.43,长脉冲,有效,45.766,49.913,0,0,0
搜索,2025-1225-15 07:54:48:000,831549,53.09,-2.5,0,37175,177,171,53.43,-3.62,76.8,4145.91,586.45,895.27,0.14,0.22,短脉冲,有效,331.46,56.172,0,0,0
搜索,2025-1225-15 07:54:48:000,831549,53.09,-2.5,0,37175,177,1268,52.99,-2.75,78,6820.67,271.82,438.46,0.05,0.06,短脉冲,有效,275.923,522.25,0,0,0
搜索,2025-1225-15 07:54:48:000,831549,53.09,-2.5,0,37175,177,1322,53.41,-2.36,-76.8,4338.13,575.3,18.61,0.13,0,短脉冲,有效,335.115,254.772,0,0,0
搜索,2025-1225-15 07:54:48:000,831579,55.98,-2.5,0,37186,177,1754,56.7,-1.27,2.4,20445.22,6130.94,4240.14,0.3,0.2,长脉冲,有效,1394.934,2600.224,0,0,0
搜索,2025-1225-15 07:54:48:000,831579,55.98,-2.5,0,37186,177,1766,56.47,-2,-2.4,14545.09,2985.73,999.95,0.2,0.06,长脉冲,有效,1187.396,2417.723,0,0,0
搜索,2025-1225-15 07:54:48:000,831599,58.08,12.5,0,37189,177,590,56.99,9.14,0,9718.12,4548.35,7048.4,0.47,0.72,短脉冲,无效,932.378,1294.618,0,0,0
搜索,2025-1225-15 07:54:48:000,831600,58.27,17.5,0,37190,177,590,57.79,20.66,0,8466.63,1672.54,5529.24,0.2,0.65,短脉冲,无效,884.286,761.164,0,0,0
搜索,2025-1225-15 07:54:48:000,831610,58.96,-2.5,0,37197,177,1976,57.68,-2.66,-2.4,34415.99,19419.7,1717.03,0.57,0.05,长脉冲,有效,1884.539,3451.597,0,0,0
搜索,2025-1225-15 07:54:48:000,831610,58.96,-2.5,0,37197,177,1982,58,-2.77,2.4,33094.07,13528.79,2267.65,0.41,0.06,长脉冲,有效,1692.3,4620.644,0,0,0
搜索,2025-1225-15 07:54:48:000,831625,60.33,7.5,0,37199,177,308,58.45,11.31,-3.6,609.95,582.88,496.49,0.96,0.82,短脉冲,有效,32.229,39.249,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,2168,63.63,-3.2,2.4,32370.8,21315.55,4596.07,0.66,0.14,长脉冲,有效,1422.467,4155.937,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,2174,64.02,-2.61,-2.4,47243.99,21578.86,1909.06,0.46,0.05,长脉冲,有效,2016.028,2640.785,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,3787,63.16,-3.58,-2.4,608.28,602.38,126.87,0.99,0.2,长脉冲,有效,90.833,69.019,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,3793,63.94,-3.66,2.4,970.2,479.28,215.71,0.49,0.22,长脉冲,有效,124.712,67.298,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,4153,65.9,-3.56,2.4,772.17,265.97,158.17,0.35,0.2,长脉冲,有效,98.494,76.486,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,135,65.07,-2.39,-2.4,1802.14,5.75,3.64,0,0,短脉冲,有效,144.996,80.49,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,302,63.97,-1.91,-76.8,8144.28,3915.16,690.8,0.49,0.08,短脉冲,有效,622.174,625.352,0,0,0
搜索,2025-1225-15 07:54:48:000,831671,65.08,-2.5,0,37219,177,1070,63.89,-3.96,78,12375.78,6452.01,3401.56,0.52,0.27,短脉冲,有效,768.383,678.661,0,0,0
搜索,2025-1225-15 07:54:48:000,831702,67.96,-2.5,0,37230,177,2174,66.05,-4.93,2.4,4778.78,4708.21,2181,0.99,0.46,长脉冲,有效,409.759,97.32,0,0,0
搜索,2025-1225-15 07:54:48:000,831702,67.96,-2.5,0,37230,177,2438,66.35,-1.49,2.4,1137.82,856.28,188.14,0.76,0.16,长脉冲,有效,136.166,91.872,0,0,0
搜索,2025-1225-15 07:54:48:000,831722,70.08,12.5,0,37233,177,308,68.78,15.66,0,11934.55,6847.64,7784.36,0.57,0.65,短脉冲,无效,1035.903,478.931,0,0,0
搜索,2025-1225-15 07:54:48:000,831754,73.48,22.5,0,37246,177,302,71.78,25.26,0,2716.38,2202.04,1499.93,0.8,0.55,短脉冲,无效,158.552,328.226,0,0,0
搜索,2025-1225-15 07:54:48:000,831755,73.58,27.5,0,37247,177,1880,73.25,24.35,0,1333,180.26,1294.23,0.14,0.98,长脉冲,无效,140.834,120.953,0,0,0
搜索,2025-1225-15 07:54:48:000,831764,74.08,-2.5,0,37252,177,3049,73.58,-1.55,2.4,32181.26,6586.45,4929.17,0.2,0.16,长脉冲,有效,1590.335,4248.146,0,0,0
搜索,2025-1225-15 07:54:48:000,831764,74.08,-2.5,0,37252,177,3055,73.87,-1.88,-2.4,29744.98,2501.73,2703.56,0.08,0.09,长脉冲,有效,1695.363,3183.797,0,0,0
搜索,2025-1225-15 07:54:48:000,831785,76.51,22.5,0,37257,177,284,75.18,25.01,0,1936.18,1146.57,951.02,0.6,0.49,短脉冲,无效,145.085,267.112,0,0,0
搜索,2025-1225-15 07:54:48:000,831786,76.62,27.5,0,37258,177,3793,76.3,24.11,0,2827.29,370.92,2488.05,0.13,0.88,长脉冲,无效,195.556,107.774,0,0,0
搜索,2025-1225-15 07:54:48:000,831825,79.94,-2.5,0,37274,177,314,78.75,-5.82,78,14694.79,7598.9,10400.8,0.52,0.71,短脉冲,有效,768.713,1062.393,0,0,0
搜索,2025-1225-15 07:54:48:000,831863,83.59,2.5,0,37286,177,3679,83.97,3,12.1,3464.38,552.97,242.76,0.16,0.06,长脉冲,有效,111.278,112.998,0,0,0
搜索,2025-1225-15 07:54:48:000,831886,86.06,-2.5,0,37296,177,1215,84.61,-3.62,-2.4,881.58,581.17,189.22,0.66,0.22,长脉冲,有效,100.81,143.855,0,0,0
搜索,2025-1225-15 07:54:48:000,832017,98.52,2.5,0,37341,177,290,98.08,4.19,78,10185.38,1843.98,3101.74,0.17,0.3,短脉冲,有效,312.64,509.016,0,0,0
搜索,2025-1225-15 07:54:48:000,832031,100.34,22.5,0,37345,177,278,99.12,19.23,0,6117.43,3269.98,4166.74,0.54,0.68,短脉冲,无效,504.359,724.013,0,0,0
搜索,2025-1225-15 07:54:48:000,832063,103.41,27.5,0,37357,177,272,104.7,24.18,0,2980.54,1667.3,2724.66,0.57,0.91,短脉冲,无效,71.722,389.423,0,0,0
搜索,2025-1225-15 07:54:48:000,832124,109.55,27.5,0,37379,177,416,111.47,30.19,0,2892.23,2750.07,1549.19,0.94,0.54,短脉冲,无效,396.086,400.359,0,0,0
搜索,2025-1225-15 07:54:48:000,835009,30.96,12.5,0,38410,178,386,30.34,15.51,0,25093.43,6410.55,15414.33,0.25,0.61,短脉冲,无效,2221.225,3218.054,0,0,0
搜索,2025-1225-15 07:54:48:000,835010,31.16,17.5,0,38411,178,386,30.6,20.38,0,16897.6,3913.83,9858.98,0.24,0.58,短脉冲,无效,1694.529,2029.623,0,0,0
搜索,2025-1225-15 07:54:48:000,835041,34.23,22.5,0,38423,178,404,33.51,20.27,0,10136.16,3061,4200.14,0.3,0.41,短脉冲,无效,424.983,1081.718,0,0,0
搜索,2025-1225-15 07:54:48:000,835051,34.81,-2.5,0,38429,178,596,34.29,-1.34,78,20632.75,4405.03,3983.56,0.22,0.19,短脉冲,有效,784.36,1382.268,0,0,0
搜索,2025-1225-15 07:54:48:000,835058,35.39,2.5,0,38430,178,1214,34.92,-0.2,78,14201.52,2709.37,7322.95,0.19,0.52,短脉冲,有效,948.952,365.744,0,0,0
搜索,2025-1225-15 07:54:48:000,835073,37.36,27.5,0,38435,178,410,37.7,31.68,0,6055.34,864.85,5445.75,0.14,0.9,短脉冲,无效,180.236,751.96,0,0,0
搜索,2025-1225-15 07:54:48:000,835081,37.84,-2.5,0,38440,178,99,37.95,-2.86,76.8,5854.56,287.5,490.45,0.05,0.08,短脉冲,有效,344.403,57.86,0,0,0
搜索,2025-1225-15 07:54:48:000,835081,37.84,-2.5,0,38440,178,1220,37.18,1.07,76.8,5505.32,1513.53,4156.87,0.27,0.76,短脉冲,有效,429.691,453.769,0,0,0
搜索,2025-1225-15 07:54:48:000,835081,37.84,-2.5,0,38440,178,1232,38.46,-1.04,-76.8,8920.45,2320,2267.81,0.27,0.25,短脉冲,有效,461.41,433.475,0,0,0
搜索,2025-1225-15 07:54:48:000,835089,38.46,2.5,0,38441,178,1215,38.6,-0.8,2.4,1275.11,78.64,888.24,0.06,0.69,长脉冲,有效,203.34,149.966,0,0,0
搜索,2025-1225-15 07:54:48:000,835102,40.27,17.5,0,38444,178,416,40.09,15.52,0,26649.27,1867.42,9805.43,0.06,0.36,短脉冲,无效,1825.078,2361.695,0,0,0
搜索,2025-1225-15 07:54:48:000,835103,40.36,22.5,0,38445,178,416,39.65,19.11,0,19763.79,5827.12,17350.62,0.3,0.88,短脉冲,无效,840.631,1633.134,0,0,0
搜索,2025-1225-15 07:54:48:000,835132,42.98,12.5,0,38454,178,464,41.74,14.29,0,11907.57,6472.7,3882.71,0.55,0.33,短脉冲,无效,1097.552,1178.081,0,0,0
搜索,2025-1225-15 07:54:48:000,835143,43.84,-2.5,0,38462,178,278,44.31,-5.15,78,5468.83,1067.47,2758.78,0.19,0.5,短脉冲,有效,341.003,264.359,0,0,0
搜索,2025-1225-15 07:54:48:000,835162,45.82,12.5,0,38465,178,470,44.82,9.07,0,8560.85,3637.72,6684.42,0.43,0.79,短脉冲,无效,700.976,602.809,0,0,0
搜索,2025-1225-15 07:54:48:000,835173,46.78,-2.5,0,38473,178,1502,48.38,-3.18,3.6,8139.86,5914.25,1134.24,0.72,0.14,长脉冲,有效,1183.391,1074.123,0,0,0
搜索,2025-1225-15 07:54:48:000,835189,48.07,7.5,0,38475,178,5568,47.76,5.51,-54.8,702.71,87.89,259.58,0.13,0.36,长脉冲,有效,81.826,112.168,0,0,0
搜索,2025-1225-15 07:54:48:000,835195,49.25,22.5,0,38478,178,482,49.94,19.2,0,6581.23,1902.94,6090.21,0.28,0.93,短脉冲,无效,497.748,380.415,0,0,0
搜索,2025-1225-15 07:54:48:000,835224,51.94,12.5,0,38487,178,1760,53.86,9.07,0,3334.08,3159.33,2775.04,0.94,0.83,长脉冲,无效,421.136,163.747,0,0,0
搜索,2025-1225-15 07:54:48:000,835235,52.83,-2.5,0,38495,178,123,53.13,-4.53,78,4013.34,503.86,1516.25,0.13,0.38,短脉冲,有效,291.898,165.565,0,0,0
搜索,2025-1225-15 07:54:48:000,835235,52.83,-2.5,0,38495,178,1268,52.99,-4.35,78,4291.13,286.9,1478.96,0.06,0.35,短脉冲,有效,282.338,187.94,0,0,0
搜索,2025-1225-15 07:54:48:000,835250,54.19,7.5,0,38497,178,296,55.83,10.1,-3.6,1058.5,793.66,543.27,0.76,0.52,短脉冲,有效,46.106,76.022,0,0,0
搜索,2025-1225-15 07:54:48:000,835258,55.43,32.5,0,38502,178,344,55.59,36.5,0,1201.01,80.94,1031.79,0.06,0.87,短脉冲,无效,128.102,155.21,0,0,0
搜索,2025-1225-15 07:54:48:000,835296,58.78,-2.5,0,38517,178,1976,57,-1.86,-2.4,25683.24,22384.6,2432.43,0.87,0.09,长脉冲,有效,2076.132,2223.733,0,0,0
搜索,2025-1225-15 07:54:48:000,835296,58.78,-2.5,0,38517,178,1982,57.37,-3.19,2.4,25928.37,16453.56,3677.7,0.63,0.14,长脉冲,有效,1850.776,2722.76,0,0,0
搜索,2025-1225-15 07:54:48:000,835318,61.25,22.5,0,38522,178,638,60.96,25.94,0,3069.87,353.51,2221.61,0.11,0.72,短脉冲,无效,166.508,214.161,0,0,0
搜索,2025-1225-15 07:54:48:000,835358,64.82,-2.5,0,38539,178,2174,63.1,-3.4,2.4,26368.85,21777.04,4667.82,0.82,0.17,长脉冲,有效,1911.721,2473.763,0,0,0
搜索,2025-1225-15 07:54:48:000,835358,64.82,-2.5,0,38539,178,3793,65.65,-3.74,2.4,1012.02,350.97,239.2,0.35,0.24,长脉冲,有效,168.342,69.708,0,0,0
搜索,2025-1225-15 07:54:48:000,835389,67.8,-2.5,0,38550,178,1364,66.22,-2.81,2.4,1627,1192.05,123.03,0.74,0.08,长脉冲,有效,211.286,256.86,0,0,0
搜索,2025-1225-15 07:54:48:000,835389,67.8,-2.5,0,38550,178,1880,69.19,-1.58,-2.4,4368.08,2670.82,646.47,0.61,0.14,长脉冲,有效,383.07,161.699,0,0,0
搜索,2025-1225-15 07:54:48:000,835389,67.8,-2.5,0,38550,178,2426,65.94,-2.8,-2.4,7575.32,7065.83,562.85,0.93,0.08,长脉冲,有效,1028.065,129.863,0,0,0
搜索,2025-1225-15 07:54:48:000,835408,69.82,12.5,0,38553,178,326,70.66,15.54,0,6965,2472.19,4335.6,0.36,0.63,短脉冲,无效,669.746,769.736,0,0,0
搜索,2025-1225-15 07:54:48:000,835441,73.3,22.5,0,38566,178,302,72.45,26.75,0,3327.24,1190.93,3043,0.36,0.91,短脉冲,无效,318.104,365.275,0,0,0
搜索,2025-1225-15 07:54:48:000,835442,73.4,27.5,0,38567,178,1880,73.57,24.06,0,1937.93,144.04,1600.06,0.08,0.82,长脉冲,无效,159.738,148.466,0,0,0
搜索,2025-1225-15 07:54:48:000,835442,73.4,27.5,0,38567,178,2702,74.02,24.27,0,1924.49,497.11,1826.41,0.25,0.94,长脉冲,无效,132.656,159.948,0,0,0
搜索,2025-1225-15 07:54:48:000,835450,73.79,-2.5,0,38572,178,3049,74.54,-0.63,2.4,16003.67,5036.35,5473.12,0.31,0.35,长脉冲,有效,1943.354,1894.369,0,0,0
搜索,2025-1225-15 07:54:48:000,835473,76.33,27.5,0,38578,178,3793,76.13,24.06,0,3804.6,307.1,3100.99,0.08,0.82,长脉冲,无效,215.366,178.619,0,0,0
搜索,2025-1225-15 07:54:48:000,835500,78.82,12.5,0,38586,178,434,77.74,9.55,0,17449.98,8099.51,10048.03,0.46,0.58,短脉冲,无效,2133.277,1437.485,0,0,0
搜索,2025-1225-15 07:54:48:000,835502,79.21,22.5,0,38588,178,308,77.56,25.77,0,2228.49,1741.86,1518.94,0.79,0.68,短脉冲,无效,140.699,276.531,0,0,0
搜索,2025-1225-15 07:54:48:000,835511,79.78,-2.5,0,38594,178,2594,80.57,-1.99,-2.4,10713.84,3554.92,763.73,0.33,0.08,长脉冲,有效,1233.92,1606.912,0,0,0
搜索,2025-1225-15 07:54:48:000,835542,82.72,-2.5,0,38605,178,4956,82.38,-3.28,7.3,2028.7,276.5,316.32,0.14,0.16,长脉冲,有效,108.735,118.581,0,0,0
搜索,2025-1225-15 07:54:48:000,835542,82.72,-2.5,0,38605,178,206,83.53,-2.31,76.8,8722.64,2957.07,106.02,0.35,0.02,短脉冲,有效,476.807,555.629,0,0,0
搜索,2025-1225-15 07:54:48:000,835542,82.72,-2.5,0,38605,178,482,82.07,-3.76,78,16367.23,4408.77,3925.66,0.27,0.24,短脉冲,有效,363.787,1039.521,0,0,0
搜索,2025-1225-15 07:54:48:000,835550,83.32,2.5,0,38606,178,3727,83.7,2.33,12.1,4619.7,737.38,223.5,0.16,0.05,长脉冲,有效,108.461,135.444,0,0,0
搜索,2025-1225-15 07:54:48:000,835573,85.8,-2.5,0,38616,178,4986,87.16,-1.6,-50,1825.59,1088.48,260.76,0.6,0.14,长脉冲,有效,97.714,123.526,0,0,0
搜索,2025-1225-15 07:54:48:000,835581,86.38,2.5,0,38617,178,3727,84.51,1.49,12.1,937.16,884.97,182.79,0.94,0.19,长脉冲,有效,89.781,119.353,0,0,0
搜索,2025-1225-15 07:54:48:000,835604,88.78,-2.5,0,38627,178,4986,87.23,-2.77,-50,1647.27,1176.68,114.09,0.71,0.06,长脉冲,有效,95.805,76.952,0,0,0
搜索,2025-1225-15 07:54:48:000,835604,88.78,-2.5,0,38627,178,434,90.54,-0.75,-12.1,2462.55,2038.95,777.12,0.83,0.31,短脉冲,有效,109.524,123.706,0,0,0
搜索,2025-1225-15 07:54:48:000,835611,89.35,2.5,0,38628,178,434,89.67,-0.78,-12.1,1999.09,271.83,1376.27,0.14,0.69,短脉冲,有效,99.549,101.742,0,0,0
搜索,2025-1225-15 07:54:48:000,835696,97.76,-2.5,0,38660,178,1245,98.17,-1.26,2.4,529.01,91.26,111.07,0.17,0.2,长脉冲,有效,54.909,76.57,0,0,0
搜索,2025-1225-15 07:54:48:000,835726,100.75,-2.5,0,38671,178,1221,99.77,-1.54,-3.6,387.74,161.36,60.01,0.41,0.16,长脉冲,有效,49.025,64.233,0,0,0
搜索,2025-1225-15 07:54:48:000,838697,31.09,22.5,0,39732,179,392,30.12,19.47,0,10659.7,4400.94,10641.46,0.41,0.99,短脉冲,无效,156.183,1503.89,0,0,0
搜索,2025-1225-15 07:54:48:000,838699,31.28,32.5,0,39734,179,392,30.27,35.81,0,5349.8,2303.23,3703.6,0.43,0.69,短脉冲,无效,378.071,501.179,0,0,0
搜索,2025-1225-15 07:54:48:000,838726,33.68,12.5,0,39741,179,404,34.17,13.79,0,21280.48,4359.67,4738.29,0.2,0.22,短脉冲,无效,1617.361,1217.838,0,0,0
搜索,2025-1225-15 07:54:48:000,838727,33.97,17.5,0,39742,179,398,33.66,20.63,0,19497.17,2413.95,12605.61,0.13,0.65,短脉冲,无效,463.966,1440.774,0,0,0
搜索,2025-1225-15 07:54:48:000,838728,34.07,22.5,0,39743,179,398,33.6,19.14,0,15293.37,2917.58,11074.21,0.19,0.72,短脉冲,无效,525.299,873.728,0,0,0
搜索,2025-1225-15 07:54:48:000,838729,34.16,27.5,0,39744,179,404,35.1,24.25,0,9666.53,3844.79,6503.62,0.39,0.68,短脉冲,无效,457.895,438.732,0,0,0
搜索,2025-1225-15 07:54:48:000,838730,34.25,32.5,0,39745,179,398,35,35.39,0,8581.82,2682.93,5019.61,0.31,0.58,短脉冲,无效,342.251,765.581,0,0,0
搜索,2025-1225-15 07:54:48:000,838745,35.22,2.5,0,39750,179,1215,34.42,-0.86,-2.4,1655.67,557.44,1209.55,0.33,0.72,长脉冲,有效,252.979,149.131,0,0,0
搜索,2025-1225-15 07:54:48:000,838745,35.22,2.5,0,39750,179,1208,35.33,-0.7,-2.4,10708.99,497.39,7020.94,0.05,0.66,短脉冲,有效,808.084,405.682,0,0,0
搜索,2025-1225-15 07:54:48:000,838757,36.68,12.5,0,39752,179,428,36.08,15.1,0,29508.41,7316.82,15171.62,0.25,0.52,短脉冲,无效,2892.704,1861.251,0,0,0
搜索,2025-1225-15 07:54:48:000,838775,38.16,2.5,0,39761,179,398,38.39,5.61,78,12038.48,1151.15,7711.14,0.09,0.65,短脉冲,有效,637.218,884.185,0,0,0
搜索,2025-1225-15 07:54:48:000,838775,38.16,2.5,0,39761,179,1178,37.28,4.48,2.4,6905.17,2554.09,2536.83,0.36,0.36,短脉冲,有效,563.897,553.168,0,0,0
搜索,2025-1225-15 07:54:48:000,838788,39.96,17.5,0,39764,179,416,40.25,21.71,0,10800.25,1323.92,9774.79,0.13,0.9,短脉冲,无效,223.571,1458.573,0,0,0
搜索,2025-1225-15 07:54:48:000,838789,40.07,22.5,0,39765,179,416,41.03,19.3,0,10627.41,4328.95,10159.99,0.41,0.96,短脉冲,无效,294.457,1215.764,0,0,0
搜索,2025-1225-15 07:54:48:000,838798,40.66,-2.5,0,39771,179,1046,40.93,-2.82,78,1980.53,226.82,154.38,0.11,0.08,短脉冲,有效,154.993,162.074,0,0,0
搜索,2025-1225-15 07:54:48:000,838818,42.7,12.5,0,39774,179,482,43.27,12.52,0,14734.9,3490.38,233.23,0.24,0.02,短脉冲,无效,1231.272,1866.151,0,0,0
搜索,2025-1225-15 07:54:48:000,838849,45.68,12.5,0,39785,179,482,43.96,10.51,0,10205.25,8452.31,3774.38,0.83,0.36,短脉冲,无效,931.356,864.222,0,0,0
搜索,2025-1225-15 07:54:48:000,838851,46.05,22.5,0,39787,179,458,46.61,19.21,0,5648.25,1321.92,5247.44,0.24,0.93,短脉冲,无效,343.903,569.106,0,0,0
搜索,2025-1225-15 07:54:48:000,838853,46.25,32.5,0,39789,179,290,47.63,36.04,0,1303.06,790.88,976.28,0.61,0.76,短脉冲,无效,178.228,144.213,0,0,0
搜索,2025-1225-15 07:54:48:000,838881,48.98,22.5,0,39798,179,302,47.29,19.39,0,997.58,804.59,977.41,0.8,0.98,短脉冲,无效,100.57,134.386,0,0,0
搜索,2025-1225-15 07:54:48:000,838881,48.98,22.5,0,39798,179,482,48.62,19.06,0,8238.21,1215.79,6645.09,0.14,0.8,短脉冲,无效,508.924,612.016,0,0,0
搜索,2025-1225-15 07:54:48:000,838891,49.58,-2.5,0,39804,179,1736,48.83,-1.35,-2.4,436.59,136.27,84.12,0.31,0.19,长脉冲,有效,44.414,65.119,0,0,0
搜索,2025-1225-15 07:54:48:000,838912,52.07,22.5,0,39809,179,524,52.9,19.11,0,3276.38,1135.86,2424.74,0.35,0.74,短脉冲,无效,227.762,372.55,0,0,0
搜索,2025-1225-15 07:54:48:000,838921,52.65,-2.5,0,39815,179,350,52.48,-4.53,-2.4,10522.19,727.19,3974.36,0.06,0.38,短脉冲,有效,624.278,844.287,0,0,0
搜索,2025-1225-15 07:54:48:000,838921,52.65,-2.5,0,39815,179,1268,52.58,-2.66,78,7645.59,206.02,373.31,0.03,0.05,短脉冲,有效,323.015,487.276,0,0,0
搜索,2025-1225-15 07:54:48:000,838943,55.05,22.5,0,39820,179,548,55.71,19.07,0,4040.33,1110.51,3209.5,0.27,0.79,短脉冲,无效,249.551,428.735,0,0,0
搜索,2025-1225-15 07:54:48:000,838974,58.01,22.5,0,39831,179,572,57.18,19.47,0,4655.45,1617.71,2786.39,0.35,0.6,短脉冲,无效,342.5,534.448,0,0,0
搜索,2025-1225-15 07:54:48:000,839002,60.67,12.5,0,39840,179,614,60.03,13.62,0,10980.59,2914.08,2068.7,0.27,0.19,短脉冲,无效,948.175,1232.081,0,0,0
搜索,2025-1225-15 07:54:48:000,839005,61.08,27.5,0,39843,179,1976,61.43,24.14,0,1753.08,257.64,1575.26,0.14,0.9,长脉冲,无效,136.407,115.651,0,0,0
搜索,2025-1225-15 07:54:48:000,839013,61.58,-2.5,0,39848,179,1976,59.66,-3.42,-2.4,6685.91,6651.83,1209.07,0.99,0.17,长脉冲,有效,635.639,606.166,0,0,0
搜索,2025-1225-15 07:54:48:000,839013,61.58,-2.5,0,39848,179,2186,63.24,-3,-2.4,1165.42,889.44,125.98,0.76,0.11,长脉冲,有效,131.936,191.481,0,0,0
搜索,2025-1225-15 07:54:48:000,839044,64.65,-2.5,0,39859,179,135,64.64,-2.4,78,6426.39,6.07,27.35,0,0,短脉冲,有效,474.599,236.672,0,0,0
搜索,2025-1225-15 07:54:48:000,839075,67.53,-2.5,0,39870,179,2426,69.23,-2.51,-2.4,7521.75,5924.44,170.73,0.79,0.02,长脉冲,有效,849.614,102.014,0,0,0
搜索,2025-1225-15 07:54:48:000,839075,67.53,-2.5,0,39870,179,2708,66.36,-1.5,-2.4,1265.11,642.6,204.9,0.5,0.16,长脉冲,有效,132.434,128.128,0,0,0
搜索,2025-1225-15 07:54:48:000,839095,69.62,12.5,0,39873,179,338,68.37,9.13,0,5181.75,2844.21,4625.5,0.55,0.9,短脉冲,无效,503.905,586.814,0,0,0
搜索,2025-1225-15 07:54:48:000,839106,70.51,-2.5,0,39881,179,3805,69.3,-2.56,-2.4,6374.41,3379.69,201.04,0.54,0.03,长脉冲,有效,403.034,960.403,0,0,0
搜索,2025-1225-15 07:54:48:000,839127,73.01,22.5,0,39886,179,302,72.13,19.16,0,4520.5,1678.15,4101.2,0.38,0.91,短脉冲,无效,278.35,298.297,0,0,0
搜索,2025-1225-15 07:54:48:000,839167,76.66,-2.5,0,39903,179,3505,77.9,-2.44,2.4,13676.15,7319.87,133.53,0.54,0.02,长脉冲,有效,410.068,2243.016,0,0,0
搜索,2025-1225-15 07:54:48:000,839167,76.66,-2.5,0,39903,179,3799,78.6,-1.49,2.4,21720.92,21107.88,3596.68,0.98,0.17,长脉冲,有效,1153.746,1832.061,0,0,0
搜索,2025-1225-15 07:54:48:000,839167,76.66,-2.5,0,39903,179,4081,78.21,-2.14,-2.4,16799.43,11707.07,735.58,0.69,0.05,长脉冲,有效,572.402,1775.985,0,0,0
搜索,2025-1225-15 07:54:48:000,839167,76.66,-2.5,0,39903,179,4093,78.15,-2.21,2.4,16246.94,10823.07,509.2,0.66,0.03,长脉冲,有效,574.371,1525.604,0,0,0
搜索,2025-1225-15 07:54:48:000,839187,78.67,12.5,0,39906,179,440,79.58,14.98,0,17279.15,6624.81,8364.75,0.38,0.49,短脉冲,无效,1997.53,1786.812,0,0,0
搜索,2025-1225-15 07:54:48:000,839217,81.66,12.5,0,39917,179,440,80.29,14.87,0,14597.51,8935.83,6686.39,0.61,0.46,短脉冲,无效,1609.93,816.323,0,0,0
搜索,2025-1225-15 07:54:48:000,839219,81.95,22.5,0,39919,179,440,80.88,26.89,0,2791.47,1284.7,2631.55,0.46,0.94,短脉冲,无效,255.151,231.941,0,0,0
搜索,2025-1225-15 07:54:48:000,839229,82.54,-2.5,0,39925,179,4962,83.11,-2.88,-2.4,4961.6,1178.28,431.45,0.24,0.09,长脉冲,有效,109.155,108.681,0,0,0
搜索,2025-1225-15 07:54:48:000,839229,82.54,-2.5,0,39925,179,5340,83.32,-2.84,-2.4,3924.91,1288.97,318.66,0.33,0.08,长脉冲,有效,588.818,419.973,0,0,0
搜索,2025-1225-15 07:54:48:000,839229,82.54,-2.5,0,39925,179,201,81.59,-2.29,-76.8,3561.64,1437.49,55.05,0.41,0.02,短脉冲,有效,254.532,269.243,0,0,0
搜索,2025-1225-15 07:54:48:000,839236,83.14,2.5,0,39926,179,3763,84.04,2.15,12.1,2844.41,1079.71,229.81,0.38,0.08,长脉冲,有效,102.545,91.398,0,0,0
搜索,2025-1225-15 07:54:48:000,839236,83.14,2.5,0,39926,179,3769,83.81,2.16,12.1,3822.47,1077.71,303.25,0.28,0.08,长脉冲,有效,103.044,100.759,0,0,0
搜索,2025-1225-15 07:54:48:000,839259,85.61,-2.5,0,39936,179,1550,86.9,-4.05,2.4,3537.57,1986.4,1028.91,0.57,0.28,长脉冲,有效,401.568,532.352,0,0,0
搜索,2025-1225-15 07:54:48:000,839259,85.61,-2.5,0,39936,179,4800,87.14,-2.15,-50,1660.89,1141.33,67.95,0.69,0.05,长脉冲,有效,109.193,96.34,0,0,0
搜索,2025-1225-15 07:54:48:000,839259,85.61,-2.5,0,39936,179,5340,85.03,-3.16,2.4,3581.43,850.28,486.5,0.24,0.14,长脉冲,有效,549.545,572.09,0,0,0
